"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11787","should navigate through footer links from solutions @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11339","should expose canonical and social metadata on solutions @regression","chromium","2026-09-13","failed","2026-09-13","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","11311","should expose canonical and social metadata on contact-us @regression","chromium","2026-09-13","failed","2026-09-13","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","283","route contract should hold for /manufacturing-compliance @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","282","route contract should hold for /solutions @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","964","should load solutions page with correct title and heading @smoke @regression @critical","chromium","2026-09-13","failed","2026-09-13","","regression/pages/solutions.page.spec.ts","",""
"","11405","solutions hub should route to isotope-producers-radiopharmacies persona page @regression @critical @navigation","chromium","2026-09-13","failed","2026-09-13","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","11359","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-09-13","failed","2026-09-13","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","62795","should return to home when clicking site logo @regression @navigation","chromium","2026-09-13","broken","2026-09-13","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","711","should load every image on isotope-producers-radiopharmacies after scroll @regression @content @critical","chromium","2026-09-13","passed","2026-09-13","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11190","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-09-13","failed","2026-09-13","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","350","route contract should hold for /precise-assays-and-calibration @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","721","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-09-13","passed","2026-09-13","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","306","route contract should hold for /about-us @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","12025","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11722","should navigate through footer links from drug-owners-developers @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","828","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-09-13","failed","2026-09-13","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","11183","should expose canonical and social metadata on hospitals-clinical-sites @regression","chromium","2026-09-13","failed","2026-09-13","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","730","should load every image on about-us after scroll @regression @content @critical","chromium","2026-09-13","passed","2026-09-13","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11227","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-09-13","failed","2026-09-13","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","805","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-09-13","failed","2026-09-13","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","11235","should expose canonical and social metadata on drug-owners-developers @regression","chromium","2026-09-13","failed","2026-09-13","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","292","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11477","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-09-13","failed","2026-09-13","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11950","should navigate through footer links from contact-us @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","273","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","10785","should enforce required-field validation on contact form @regression @forms @critical","chromium","2026-09-13","failed","2026-09-13","Contact form","regression/forms/contact-form.spec.ts","",""
"","10721","should keep identity fields isolated while users fill contact data @regression @forms","chromium","2026-09-13","failed","2026-09-13","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","10817","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-09-13","failed","2026-09-13","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","11173","should expose canonical and social metadata on home @regression","chromium","2026-09-13","failed","2026-09-13","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","345","route contract should hold for /drug-owners-developers @regression @navigation","chromium","2026-09-13","failed","2026-09-13","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","778","should load home page with correct title and heading @smoke @regression @critical","chromium","2026-09-13","failed","2026-09-13","","regression/pages/home.page.spec.ts","",""
"","11297","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-09-13","failed","2026-09-13","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
