"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3086","should expose canonical and social metadata on drug-owners-developers @regression","chromium","2026-07-16","failed","2026-07-16","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","1224","staging root is reachable","chromium","2026-07-16","passed","2026-07-16","Smoke checks @allure.label.epic:Platform @allure.label.feature:Smoke","smoke/home.smoke.spec.ts","",""
"","4126","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-07-16","passed","2026-07-16","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","3198","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3090","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-07-16","passed","2026-07-16","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","4309","should satisfy baseline accessibility checks on home @regression @content","chromium","2026-07-16","passed","2026-07-16","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","9282","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-07-16","passed","2026-07-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","3474","should expose canonical and social metadata on about-us @regression","chromium","2026-07-16","failed","2026-07-16","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","3703","route contract should hold for /shielding-shipping-waste-management @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","2511","should submit contact form through mocked endpoint @regression @forms @critical","chromium","2026-07-16","passed","2026-07-16","Contact form","regression/forms/contact-form.spec.ts","",""
"","3180","should load every image on home after scroll @regression @content @critical","chromium","2026-07-16","passed","2026-07-16","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","3580","should return to home when clicking site logo @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","3411","should expose canonical and social metadata on contact-us @regression","chromium","2026-07-16","failed","2026-07-16","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","3400","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-07-16","passed","2026-07-16","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","3059","route contract should hold for /drug-owners-developers @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3341","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","6770","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","3591","route contract should hold for /connected-ecosystem @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3270","route contract should hold for /precise-assays-and-calibration @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","9273","should navigate through header links from hospitals-clinical-sites @regression @navigation @critical","chromium","2026-07-16","passed","2026-07-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","8374","should navigate through header links from home @regression @navigation @critical","chromium","2026-07-16","passed","2026-07-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","4049","solutions hub should route to hospitals-clinical-sites persona page @regression @critical @navigation","chromium","2026-07-16","passed","2026-07-16","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","6116","should navigate through footer links from home @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","3184","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-07-16","passed","2026-07-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4155","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-07-16","passed","2026-07-16","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","3061","should expose canonical and social metadata on hospitals-clinical-sites @regression","chromium","2026-07-16","failed","2026-07-16","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
