"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","333","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-08-14","failed","2026-08-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11458","home CTA should route users to solutions hub @regression @critical @navigation","chromium","2026-08-14","failed","2026-08-14","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","821","should load contact us page with correct title and heading @smoke @regression @critical","chromium","2026-08-14","failed","2026-08-14","","regression/pages/contact-us.page.spec.ts","",""
"","327","route contract should hold for /manufacturing-compliance @regression @navigation","chromium","2026-08-14","failed","2026-08-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","811","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-08-14","failed","2026-08-14","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","814","should load home page with correct title and heading @smoke @regression @critical","chromium","2026-08-14","failed","2026-08-14","","regression/pages/home.page.spec.ts","",""
"","717","should load every image on isotope-producers-radiopharmacies after scroll @regression @content @critical","chromium","2026-08-14","passed","2026-08-14","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","881","should load about us page with correct title and heading @smoke @regression @critical","chromium","2026-08-14","failed","2026-08-14","","regression/pages/about-us.page.spec.ts","",""
"","706","should load every image on solutions after scroll @regression @content @critical","chromium","2026-08-14","passed","2026-08-14","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","10959","should keep identity fields isolated while users fill contact data @regression @forms","chromium","2026-08-14","failed","2026-08-14","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","302","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-08-14","failed","2026-08-14","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","12131","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-08-14","failed","2026-08-14","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","316","route contract should hold for /solutions @regression @navigation","chromium","2026-08-14","failed","2026-08-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11433","should expose canonical and social metadata on contact-us @regression","chromium","2026-08-14","failed","2026-08-14","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
