"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","798","should load about us page with correct title and heading @smoke @regression @critical","chromium","2026-09-06","failed","2026-09-06","","regression/pages/about-us.page.spec.ts","",""
"","11389","should satisfy baseline accessibility checks on drug-owners-developers @regression @content","chromium","2026-09-06","failed","2026-09-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","831","should expose external links with secure new-tab attributes @regression @navigation","chromium","2026-09-06","passed","2026-09-06","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","11398","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-09-06","failed","2026-09-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","789","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-09-06","failed","2026-09-06","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","10854","should keep identity fields isolated while users fill contact data @regression @forms","chromium","2026-09-06","failed","2026-09-06","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","10815","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-09-06","failed","2026-09-06","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","11346","home CTA should route users to solutions hub @regression @critical @navigation","chromium","2026-09-06","failed","2026-09-06","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","11324","should satisfy baseline accessibility checks on contact-us @regression @content","chromium","2026-09-06","failed","2026-09-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","62834","should return to home when clicking site logo @regression @navigation","chromium","2026-09-06","broken","2026-09-06","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11286","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-09-06","failed","2026-09-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
