"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11410","should resolve known anchor links without broken targets @regression","chromium","2026-08-18","failed","2026-08-18","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","11623","should satisfy baseline accessibility checks on home @regression @content","chromium","2026-08-18","failed","2026-08-18","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","306","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-08-18","failed","2026-08-18","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","321","route contract should hold for /connected-ecosystem @regression @navigation","chromium","2026-08-18","failed","2026-08-18","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","318","route contract should hold for /contact-us @regression @navigation","chromium","2026-08-18","failed","2026-08-18","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","755","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-08-18","passed","2026-08-18","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","310","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-08-18","failed","2026-08-18","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3593","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-08-18","passed","2026-08-18","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","856","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-08-18","failed","2026-08-18","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","735","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-08-18","passed","2026-08-18","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","335","route contract should hold for /solutions @regression @navigation","chromium","2026-08-18","failed","2026-08-18","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11336","should navigate through header links from isotope-producers-radiopharmacies @regression @navigation @critical","chromium","2026-08-18","failed","2026-08-18","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11383","should satisfy baseline accessibility checks on contact-us @regression @content","chromium","2026-08-18","failed","2026-08-18","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11544","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-08-18","failed","2026-08-18","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11348","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-08-18","failed","2026-08-18","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","305","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-08-18","failed","2026-08-18","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11403","should navigate through header links from home @regression @navigation @critical","chromium","2026-08-18","failed","2026-08-18","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","10834","should reject invalid email format before submission @regression @forms","chromium","2026-08-18","failed","2026-08-18","Contact form","regression/forms/contact-form.spec.ts","",""
"","227","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-08-18","failed","2026-08-18","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","11452","should satisfy baseline accessibility checks on hospitals-clinical-sites @regression @content","chromium","2026-08-18","failed","2026-08-18","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11872","should navigate through footer links from contact-us @regression @navigation","chromium","2026-08-18","failed","2026-08-18","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11488","should expose canonical and social metadata on hospitals-clinical-sites @regression","chromium","2026-08-18","failed","2026-08-18","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
