"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","344","route contract should hold for /solutions @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","680","should load every image on about-us after scroll @regression @content @critical","chromium","2026-09-02","passed","2026-09-02","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","783","should expose external links with secure new-tab attributes @regression @navigation","chromium","2026-09-02","passed","2026-09-02","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","304","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","328","route contract should hold for /isotope-producers-radiopharmacies @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","304","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11375","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-09-02","failed","2026-09-02","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11391","should navigate through header links from isotope-producers-radiopharmacies @regression @navigation @critical","chromium","2026-09-02","failed","2026-09-02","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","846","should load contact us page with correct title and heading @smoke @regression @critical","chromium","2026-09-02","failed","2026-09-02","","regression/pages/contact-us.page.spec.ts","",""
"","11412","solutions hub should route to drug-owners-developers persona page @regression @critical @navigation","chromium","2026-09-02","failed","2026-09-02","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","11524","should satisfy baseline accessibility checks on home @regression @content","chromium","2026-09-02","failed","2026-09-02","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","361","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11926","should navigate through footer links from solutions @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11900","should navigate through footer links from about-us @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","863","should load solutions page with correct title and heading @smoke @regression @critical","chromium","2026-09-02","failed","2026-09-02","","regression/pages/solutions.page.spec.ts","",""
"","385","route contract should hold for /about-us @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11894","should navigate through footer links from drug-owners-developers @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11401","should expose canonical and social metadata on contact-us @regression","chromium","2026-09-02","failed","2026-09-02","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","297","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","312","route contract should hold for /precise-assays-and-calibration @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11390","should navigate through header links from drug-owners-developers @regression @navigation @critical","chromium","2026-09-02","failed","2026-09-02","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","838","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-09-02","failed","2026-09-02","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","351","route contract should hold for /contact-us @regression @navigation","chromium","2026-09-02","failed","2026-09-02","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
