"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11972","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","327","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11406","should navigate through header links from hospitals-clinical-sites @regression @navigation @critical","chromium","2026-08-28","failed","2026-08-28","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","872","should expose external links with secure new-tab attributes @regression @navigation","chromium","2026-08-28","passed","2026-08-28","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","368","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","63781","should return to home when clicking site logo @regression @navigation","chromium","2026-08-28","broken","2026-08-28","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","801","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-08-28","failed","2026-08-28","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","11386","solutions hub should route to drug-owners-developers persona page @regression @critical @navigation","chromium","2026-08-28","failed","2026-08-28","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","858","should load contact us page with correct title and heading @smoke @regression @critical","chromium","2026-08-28","failed","2026-08-28","","regression/pages/contact-us.page.spec.ts","",""
"","11426","solutions hub should route to hospitals-clinical-sites persona page @regression @critical @navigation","chromium","2026-08-28","failed","2026-08-28","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","316","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","776","should load every image on isotope-producers-radiopharmacies after scroll @regression @content @critical","chromium","2026-08-28","passed","2026-08-28","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","323","route contract should hold for /precise-assays-and-calibration @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","881","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-08-28","failed","2026-08-28","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","880","should load isotope producers radiopharmacies page with correct title and heading @smoke @regression @critical","chromium","2026-08-28","failed","2026-08-28","","regression/pages/isotope-producers-radiopharmacies.page.spec.ts","",""
"","11566","should resolve known anchor links without broken targets @regression","chromium","2026-08-28","failed","2026-08-28","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","358","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","314","route contract should hold for /contact-us @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","839","should load every image on home after scroll @regression @content @critical","chromium","2026-08-28","passed","2026-08-28","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","372","route contract should hold for /isotope-producers-radiopharmacies @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11339","should expose canonical and social metadata on solutions @regression","chromium","2026-08-28","failed","2026-08-28","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","829","should load about us page with correct title and heading @smoke @regression @critical","chromium","2026-08-28","failed","2026-08-28","","regression/pages/about-us.page.spec.ts","",""
"","11493","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-08-28","failed","2026-08-28","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","11410","should expose canonical and social metadata on contact-us @regression","chromium","2026-08-28","failed","2026-08-28","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","11547","should satisfy baseline accessibility checks on drug-owners-developers @regression @content","chromium","2026-08-28","failed","2026-08-28","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","716","should load every image on about-us after scroll @regression @content @critical","chromium","2026-08-28","passed","2026-08-28","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","360","route contract should hold for /connected-ecosystem @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","790","should load every image on hospitals-clinical-sites after scroll @regression @content @critical","chromium","2026-08-28","passed","2026-08-28","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","10936","should keep identity fields isolated while users fill contact data @regression @forms","chromium","2026-08-28","failed","2026-08-28","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","11971","should navigate through footer links from solutions @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","12053","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11980","should navigate through footer links from contact-us @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","12064","should navigate through footer links from drug-owners-developers @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11446","home CTA should route users to solutions hub @regression @critical @navigation","chromium","2026-08-28","failed","2026-08-28","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","374","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11581","should expose canonical and social metadata on drug-owners-developers @regression","chromium","2026-08-28","failed","2026-08-28","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","10928","should expose a stable required-field contract on the primary contact form @regression @forms @critical","chromium","2026-08-28","failed","2026-08-28","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","11455","should navigate through header links from home @regression @navigation @critical","chromium","2026-08-28","failed","2026-08-28","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11515","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-08-28","failed","2026-08-28","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11013","should enforce required-field validation on contact form @regression @forms @critical","chromium","2026-08-28","failed","2026-08-28","Contact form","regression/forms/contact-form.spec.ts","",""
"","885","should load home page with correct title and heading @smoke @regression @critical","chromium","2026-08-28","failed","2026-08-28","","regression/pages/home.page.spec.ts","",""
"","334","route contract should hold for /solutions @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11516","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-08-28","failed","2026-08-28","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","363","route contract should hold for /manufacturing-compliance @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11516","should navigate through header links from isotope-producers-radiopharmacies @regression @navigation @critical","chromium","2026-08-28","failed","2026-08-28","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","295","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-08-28","failed","2026-08-28","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","823","desktop header solutions menu should expose all persona destinations @regression @critical @navigation","chromium","2026-08-28","failed","2026-08-28","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","360","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11456","should satisfy baseline accessibility checks on contact-us @regression @content","chromium","2026-08-28","failed","2026-08-28","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11077","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-08-28","failed","2026-08-28","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","361","route contract should hold for /shielding-shipping-waste-management @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11385","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-08-28","failed","2026-08-28","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11420","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-08-28","failed","2026-08-28","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","372","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-08-28","failed","2026-08-28","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11459","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-08-28","failed","2026-08-28","Header navigation","regression/navigation/header-navigation.spec.ts","",""
