"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11463","should satisfy baseline accessibility checks on contact-us @regression @content","chromium","2026-08-06","failed","2026-08-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","259","route contract should hold for / @regression @navigation","chromium","2026-08-06","failed","2026-08-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","2629","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-08-06","passed","2026-08-06","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","351","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-08-06","failed","2026-08-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","809","should load solutions page with correct title and heading @smoke @regression @critical","chromium","2026-08-06","failed","2026-08-06","","regression/pages/solutions.page.spec.ts","",""
"","11509","should navigate through header links from isotope-producers-radiopharmacies @regression @navigation @critical","chromium","2026-08-06","failed","2026-08-06","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11479","should navigate through header links from home @regression @navigation @critical","chromium","2026-08-06","failed","2026-08-06","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11397","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-08-06","failed","2026-08-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","475","route contract should hold for /management-platform @regression @navigation","chromium","2026-08-06","failed","2026-08-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","348","route contract should hold for /about-us @regression @navigation","chromium","2026-08-06","failed","2026-08-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","828","should expose external links with secure new-tab attributes @regression @navigation","chromium","2026-08-06","passed","2026-08-06","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","11438","home CTA should route users to solutions hub @regression @critical @navigation","chromium","2026-08-06","failed","2026-08-06","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","244","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-08-06","failed","2026-08-06","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","11639","should satisfy baseline accessibility checks on home @regression @content","chromium","2026-08-06","failed","2026-08-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11998","should navigate through footer links from about-us @regression @navigation","chromium","2026-08-06","failed","2026-08-06","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","698","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-08-06","passed","2026-08-06","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","408","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-08-06","failed","2026-08-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","780","should load every image on home after scroll @regression @content @critical","chromium","2026-08-06","passed","2026-08-06","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11971","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-08-06","failed","2026-08-06","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11408","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-08-06","failed","2026-08-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","63480","should return to home when clicking site logo @regression @navigation","chromium","2026-08-06","broken","2026-08-06","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11357","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-08-06","failed","2026-08-06","Header navigation","regression/navigation/header-navigation.spec.ts","",""
