"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12004","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-08-11","failed","2026-08-11","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11034","should keep identity fields isolated while users fill contact data @regression @forms","chromium","2026-08-11","failed","2026-08-11","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","725","should load every image on isotope-producers-radiopharmacies after scroll @regression @content @critical","chromium","2026-08-11","passed","2026-08-11","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11526","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-08-11","failed","2026-08-11","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","12044","should navigate through footer links from about-us @regression @navigation","chromium","2026-08-11","failed","2026-08-11","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11060","should enforce required-field validation on contact form @regression @forms @critical","chromium","2026-08-11","failed","2026-08-11","Contact form","regression/forms/contact-form.spec.ts","",""
"","11489","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-08-11","failed","2026-08-11","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11483","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-08-11","failed","2026-08-11","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","455","staging root is reachable","chromium","2026-08-11","passed","2026-08-11","Smoke checks @allure.label.epic:Platform @allure.label.feature:Smoke","smoke/home.smoke.spec.ts","",""
"","11446","should satisfy baseline accessibility checks on hospitals-clinical-sites @regression @content","chromium","2026-08-11","failed","2026-08-11","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","343","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-08-11","failed","2026-08-11","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","10970","should reject invalid email format before submission @regression @forms","chromium","2026-08-11","failed","2026-08-11","Contact form","regression/forms/contact-form.spec.ts","",""
"","740","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-08-11","passed","2026-08-11","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11499","should expose canonical and social metadata on hospitals-clinical-sites @regression","chromium","2026-08-11","failed","2026-08-11","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","343","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-08-11","failed","2026-08-11","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
