"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","339","route contract should hold for /drug-owners-developers @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","813","should load every image on hospitals-clinical-sites after scroll @regression @content @critical","chromium","2026-08-16","passed","2026-08-16","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11552","should navigate through header links from home @regression @navigation @critical","chromium","2026-08-16","failed","2026-08-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","329","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-08-16","failed","2026-08-16","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","838","should load about us page with correct title and heading @smoke @regression @critical","chromium","2026-08-16","failed","2026-08-16","","regression/pages/about-us.page.spec.ts","",""
"","11508","solutions hub should route to isotope-producers-radiopharmacies persona page @regression @critical @navigation","chromium","2026-08-16","failed","2026-08-16","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","2761","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-08-16","passed","2026-08-16","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","12016","should navigate through footer links from about-us @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","601","route contract should hold for /about-us @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","12063","should navigate through footer links from contact-us @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11504","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-08-16","failed","2026-08-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11965","should navigate through footer links from home @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11527","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-08-16","failed","2026-08-16","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","372","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11961","should navigate through footer links from solutions @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","340","route contract should hold for /isotope-producers-radiopharmacies @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","12013","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","845","should load contact us page with correct title and heading @smoke @regression @critical","chromium","2026-08-16","failed","2026-08-16","","regression/pages/contact-us.page.spec.ts","",""
"","829","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-08-16","failed","2026-08-16","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","11504","should navigate through header links from drug-owners-developers @regression @navigation @critical","chromium","2026-08-16","failed","2026-08-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","324","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11500","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-08-16","failed","2026-08-16","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11070","should reject invalid email format before submission @regression @forms","chromium","2026-08-16","failed","2026-08-16","Contact form","regression/forms/contact-form.spec.ts","",""
"","11474","should expose canonical and social metadata on hospitals-clinical-sites @regression","chromium","2026-08-16","failed","2026-08-16","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","836","should expose external links with secure new-tab attributes @regression @navigation","chromium","2026-08-16","passed","2026-08-16","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","12045","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","10932","should expose a stable required-field contract on the primary contact form @regression @forms @critical","chromium","2026-08-16","failed","2026-08-16","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","341","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","832","desktop header solutions menu should expose all persona destinations @regression @critical @navigation","chromium","2026-08-16","failed","2026-08-16","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","365","route contract should hold for /solutions @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","728","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-08-16","passed","2026-08-16","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","354","route contract should hold for /management-platform @regression @navigation","chromium","2026-08-16","failed","2026-08-16","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
