"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11406","should expose canonical and social metadata on home @regression","chromium","2026-08-07","failed","2026-08-07","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","281","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-08-07","failed","2026-08-07","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","316","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","799","should load solutions page with correct title and heading @smoke @regression @critical","chromium","2026-08-07","failed","2026-08-07","","regression/pages/solutions.page.spec.ts","",""
"","11594","should satisfy baseline accessibility checks on home @regression @content","chromium","2026-08-07","failed","2026-08-07","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","312","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11417","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-08-07","failed","2026-08-07","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","11356","should expose canonical and social metadata on drug-owners-developers @regression","chromium","2026-08-07","failed","2026-08-07","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","314","route contract should hold for /shielding-shipping-waste-management @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","817","should load isotope producers radiopharmacies page with correct title and heading @smoke @regression @critical","chromium","2026-08-07","failed","2026-08-07","","regression/pages/isotope-producers-radiopharmacies.page.spec.ts","",""
"","3249","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-08-07","passed","2026-08-07","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","712","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-08-07","passed","2026-08-07","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11387","solutions hub should route to drug-owners-developers persona page @regression @critical @navigation","chromium","2026-08-07","failed","2026-08-07","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","11957","should navigate through footer links from contact-us @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","314","route contract should hold for /management-platform @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11481","should navigate through header links from home @regression @navigation @critical","chromium","2026-08-07","failed","2026-08-07","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11916","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","312","route contract should hold for /about-us @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","382","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-08-07","failed","2026-08-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11528","should navigate through header links from drug-owners-developers @regression @navigation @critical","chromium","2026-08-07","failed","2026-08-07","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","791","should load home page with correct title and heading @smoke @regression @critical","chromium","2026-08-07","failed","2026-08-07","","regression/pages/home.page.spec.ts","",""
"","11426","should expose canonical and social metadata on solutions @regression","chromium","2026-08-07","failed","2026-08-07","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
