"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3849","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11690","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-05-14","passed","2026-05-14","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","4578","should load solutions page with correct title and heading @smoke @regression @critical","chromium","2026-05-14","passed","2026-05-14","","regression/pages/solutions.page.spec.ts","",""
"","4056","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-05-14","passed","2026-05-14","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","3613","should return to home when clicking site logo @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","4239","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-05-14","passed","2026-05-14","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","1038","should expose a stable required-field contract on the primary contact form @regression @forms @critical","chromium","2026-05-14","passed","2026-05-14","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","1612","should reject invalid email format before submission @regression @forms","chromium","2026-05-14","passed","2026-05-14","Contact form","regression/forms/contact-form.spec.ts","",""
"","2734","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-05-14","passed","2026-05-14","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","4556","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-05-14","passed","2026-05-14","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","3433","should expose canonical and social metadata on drug-owners-developers @regression","chromium","2026-05-14","failed","2026-05-14","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","7558","should navigate through footer links from about-us @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11655","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-05-14","passed","2026-05-14","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","4270","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3463","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3768","route contract should hold for /management-platform @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3577","should load contact us page with correct title and heading @smoke @regression @critical","chromium","2026-05-14","passed","2026-05-14","","regression/pages/contact-us.page.spec.ts","",""
"","7710","should navigate through footer links from solutions @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","7403","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","4443","route contract should hold for /isotope-producers-radiopharmacies @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","13156","should resolve known anchor links without broken targets @regression","chromium","2026-05-14","passed","2026-05-14","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","3501","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-05-14","passed","2026-05-14","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","3312","should load every image on about-us after scroll @regression @content @critical","chromium","2026-05-14","passed","2026-05-14","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","10477","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-05-14","passed","2026-05-14","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","3792","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-05-14","passed","2026-05-14","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","3946","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-05-14","passed","2026-05-14","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","3313","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4259","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4218","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11238","should navigate through header links from hospitals-clinical-sites @regression @navigation @critical","chromium","2026-05-14","passed","2026-05-14","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","3968","route contract should hold for /radiation-shielding-safety-systems @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","9510","desktop header solutions menu should expose all persona destinations @regression @critical @navigation","chromium","2026-05-14","passed","2026-05-14","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","4437","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-05-14","passed","2026-05-14","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","3747","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","10266","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-05-14","passed","2026-05-14","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","2491","should submit contact form through mocked endpoint @regression @forms @critical","chromium","2026-05-14","passed","2026-05-14","Contact form","regression/forms/contact-form.spec.ts","",""
