"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3980","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4796","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-05-06","passed","2026-05-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","10584","should navigate through header links from hospitals-clinical-sites @regression @navigation @critical","chromium","2026-05-06","passed","2026-05-06","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","3818","should expose canonical and social metadata on solutions @regression","chromium","2026-05-06","failed","2026-05-06","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","2794","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-05-06","passed","2026-05-06","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","4303","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4472","solutions hub should route to hospitals-clinical-sites persona page @regression @critical @navigation","chromium","2026-05-06","passed","2026-05-06","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","9186","desktop header solutions menu should expose all persona destinations @regression @critical @navigation","chromium","2026-05-06","passed","2026-05-06","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","3784","route contract should hold for /manufacturing-compliance @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3191","should expose canonical and social metadata on drug-owners-developers @regression","chromium","2026-05-06","failed","2026-05-06","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","4549","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-05-06","passed","2026-05-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","1383","should enforce required-field validation on contact form @regression @forms @critical","chromium","2026-05-06","passed","2026-05-06","Contact form","regression/forms/contact-form.spec.ts","",""
"","3948","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3359","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4244","solutions hub should route to drug-owners-developers persona page @regression @critical @navigation","chromium","2026-05-06","passed","2026-05-06","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","1955","should submit contact form through mocked endpoint @regression @forms @critical","chromium","2026-05-06","passed","2026-05-06","Contact form","regression/forms/contact-form.spec.ts","",""
"","3454","route contract should hold for /drug-owners-developers @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4232","should satisfy baseline accessibility checks on hospitals-clinical-sites @regression @content","chromium","2026-05-06","passed","2026-05-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","4135","solutions hub should route to isotope-producers-radiopharmacies persona page @regression @critical @navigation","chromium","2026-05-06","passed","2026-05-06","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","8115","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","4207","route contract should hold for /connected-ecosystem @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3597","route contract should hold for /about-us @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3233","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-05-06","failed","2026-05-06","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","22724","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-05-06","passed","2026-05-06","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","7421","should navigate through footer links from contact-us @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","2905","route contract should hold for / @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","6256","should navigate through footer links from home @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","3523","should load every image on solutions after scroll @regression @content @critical","chromium","2026-05-06","passed","2026-05-06","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","4425","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-05-06","passed","2026-05-06","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","4280","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-05-06","failed","2026-05-06","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","3984","route contract should hold for /precise-assays-and-calibration @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","7728","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","13044","should resolve known anchor links without broken targets @regression","chromium","2026-05-06","passed","2026-05-06","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","3713","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4021","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3575","route contract should hold for /solutions @regression @navigation","chromium","2026-05-06","passed","2026-05-06","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3435","should expose canonical and social metadata on about-us @regression","chromium","2026-05-06","failed","2026-05-06","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
