"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11420","solutions hub should route to drug-owners-developers persona page @regression @critical @navigation","chromium","2026-09-07","failed","2026-09-07","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","301","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-09-07","failed","2026-09-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11474","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-09-07","failed","2026-09-07","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11374","solutions hub should route to hospitals-clinical-sites persona page @regression @critical @navigation","chromium","2026-09-07","failed","2026-09-07","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","309","route contract should hold for /management-platform @regression @navigation","chromium","2026-09-07","failed","2026-09-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","347","route contract should hold for /radiation-shielding-safety-systems @regression @navigation","chromium","2026-09-07","failed","2026-09-07","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","10858","should expose a stable required-field contract on the primary contact form @regression @forms @critical","chromium","2026-09-07","failed","2026-09-07","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","685","should load every image on isotope-producers-radiopharmacies after scroll @regression @content @critical","chromium","2026-09-07","passed","2026-09-07","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","704","should load every image on hospitals-clinical-sites after scroll @regression @content @critical","chromium","2026-09-07","passed","2026-09-07","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","258","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-09-07","failed","2026-09-07","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","738","should load every image on home after scroll @regression @content @critical","chromium","2026-09-07","passed","2026-09-07","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11374","should navigate through header links from home @regression @navigation @critical","chromium","2026-09-07","failed","2026-09-07","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11378","should resolve known anchor links without broken targets @regression","chromium","2026-09-07","failed","2026-09-07","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","12002","should navigate through footer links from solutions @regression @navigation","chromium","2026-09-07","failed","2026-09-07","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11427","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-09-07","failed","2026-09-07","Header navigation","regression/navigation/header-navigation.spec.ts","",""
