"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","874","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-09-04","failed","2026-09-04","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","11484","should navigate through header links from home @regression @navigation @critical","chromium","2026-09-04","failed","2026-09-04","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","1009","route contract should hold for /management-platform @regression @navigation","chromium","2026-09-04","failed","2026-09-04","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11555","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-09-04","failed","2026-09-04","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","681","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-09-04","passed","2026-09-04","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11414","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-09-04","failed","2026-09-04","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","755","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-09-04","passed","2026-09-04","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","309","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-09-04","failed","2026-09-04","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","341","route contract should hold for /contact-us @regression @navigation","chromium","2026-09-04","failed","2026-09-04","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","681","should load every image on about-us after scroll @regression @content @critical","chromium","2026-09-04","passed","2026-09-04","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","321","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-09-04","failed","2026-09-04","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","10961","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-09-04","failed","2026-09-04","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","306","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-09-04","failed","2026-09-04","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11932","should navigate through footer links from about-us @regression @navigation","chromium","2026-09-04","failed","2026-09-04","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","309","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-09-04","failed","2026-09-04","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11406","should expose canonical and social metadata on hospitals-clinical-sites @regression","chromium","2026-09-04","failed","2026-09-04","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
