"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4525","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-05-05","passed","2026-05-05","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","4684","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","5827","should expose canonical and social metadata on about-us @regression","chromium","2026-05-05","failed","2026-05-05","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","3561","should load every image on about-us after scroll @regression @content @critical","chromium","2026-05-05","passed","2026-05-05","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","3030","should expose external links with secure new-tab attributes @regression @navigation","chromium","2026-05-05","passed","2026-05-05","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","4660","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-05-05","passed","2026-05-05","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","5181","should load solutions page with correct title and heading @smoke @regression @critical","chromium","2026-05-05","passed","2026-05-05","","regression/pages/solutions.page.spec.ts","",""
"","1885","should submit contact form through mocked endpoint @regression @forms @critical","chromium","2026-05-05","passed","2026-05-05","Contact form","regression/forms/contact-form.spec.ts","",""
"","1165","should keep identity fields isolated while users fill contact data @regression @forms","chromium","2026-05-05","passed","2026-05-05","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","3817","should expose canonical and social metadata on solutions @regression","chromium","2026-05-05","failed","2026-05-05","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","4751","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-05-05","failed","2026-05-05","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","3786","route contract should hold for /solutions @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4215","should satisfy baseline accessibility checks on home @regression @content","chromium","2026-05-05","passed","2026-05-05","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","4202","route contract should hold for /precise-assays-and-calibration @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4108","should load isotope producers radiopharmacies page with correct title and heading @smoke @regression @critical","chromium","2026-05-05","passed","2026-05-05","","regression/pages/isotope-producers-radiopharmacies.page.spec.ts","",""
"","10529","should navigate through header links from hospitals-clinical-sites @regression @navigation @critical","chromium","2026-05-05","passed","2026-05-05","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","3944","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3275","should load contact us page with correct title and heading @smoke @regression @critical","chromium","2026-05-05","passed","2026-05-05","","regression/pages/contact-us.page.spec.ts","",""
"","4076","route contract should hold for /manufacturing-compliance @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3291","should expose canonical and social metadata on contact-us @regression","chromium","2026-05-05","failed","2026-05-05","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","3611","route contract should hold for /contact-us @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3546","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","10300","should navigate through header links from isotope-producers-radiopharmacies @regression @navigation @critical","chromium","2026-05-05","passed","2026-05-05","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","1414","should enforce required-field validation on contact form @regression @forms @critical","chromium","2026-05-05","passed","2026-05-05","Contact form","regression/forms/contact-form.spec.ts","",""
"","4062","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","7835","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","13105","should resolve known anchor links without broken targets @regression","chromium","2026-05-05","passed","2026-05-05","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","4675","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3123","should expose canonical and social metadata on home @regression","chromium","2026-05-05","failed","2026-05-05","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","4703","should satisfy baseline accessibility checks on hospitals-clinical-sites @regression @content","chromium","2026-05-05","passed","2026-05-05","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","7741","should navigate through footer links from contact-us @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","10000","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-05-05","passed","2026-05-05","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","3470","route contract should hold for /about-us @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3676","should load every image on drug-owners-developers after scroll @regression @content @critical","chromium","2026-05-05","passed","2026-05-05","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","2607","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-05-05","passed","2026-05-05","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","4069","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","1136","staging root is reachable","chromium","2026-05-05","passed","2026-05-05","Smoke checks @allure.label.epic:Platform @allure.label.feature:Smoke","smoke/home.smoke.spec.ts","",""
"","9479","desktop header solutions menu should expose all persona destinations @regression @critical @navigation","chromium","2026-05-05","passed","2026-05-05","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","4140","should satisfy baseline accessibility checks on contact-us @regression @content","chromium","2026-05-05","passed","2026-05-05","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","4595","route contract should hold for /shielding-shipping-waste-management @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3962","should load about us page with correct title and heading @smoke @regression @critical","chromium","2026-05-05","passed","2026-05-05","","regression/pages/about-us.page.spec.ts","",""
"","4833","should satisfy baseline accessibility checks on drug-owners-developers @regression @content","chromium","2026-05-05","passed","2026-05-05","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","7502","should navigate through footer links from drug-owners-developers @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","24384","should resolve every discovered internal route without 4xx/5xx @regression @critical","chromium","2026-05-05","passed","2026-05-05","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","4453","route contract should hold for /management-platform @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","6649","should navigate through footer links from home @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","3955","should load every image on solutions after scroll @regression @content @critical","chromium","2026-05-05","passed","2026-05-05","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","4323","solutions hub should route to drug-owners-developers persona page @regression @critical @navigation","chromium","2026-05-05","passed","2026-05-05","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","3401","should load every image on home after scroll @regression @content @critical","chromium","2026-05-05","passed","2026-05-05","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","3773","should load every image on hospitals-clinical-sites after scroll @regression @content @critical","chromium","2026-05-05","passed","2026-05-05","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","3477","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-05-05","failed","2026-05-05","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","7719","should navigate through footer links from isotope-producers-radiopharmacies @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","3831","should return to home when clicking site logo @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","7962","should navigate through footer links from solutions @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","4965","route contract should hold for /connected-ecosystem @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","4037","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-05-05","passed","2026-05-05","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","3525","should expose canonical and social metadata on hospitals-clinical-sites @regression","chromium","2026-05-05","failed","2026-05-05","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","9376","should navigate through header links from home @regression @navigation @critical","chromium","2026-05-05","passed","2026-05-05","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","4769","solutions hub should route to isotope-producers-radiopharmacies persona page @regression @critical @navigation","chromium","2026-05-05","passed","2026-05-05","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","3523","route contract should hold for /isotope-producers-radiopharmacies @regression @navigation","chromium","2026-05-05","passed","2026-05-05","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3942","should load home page with correct title and heading @smoke @regression @critical","chromium","2026-05-05","passed","2026-05-05","","regression/pages/home.page.spec.ts","",""
