"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3737","should load every image on about-us after scroll @regression @content @critical","chromium","2026-05-01","passed","2026-05-01","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","7142","should navigate through footer links from solutions @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","3702","should load drug owners developers page with correct title and heading @smoke @regression @critical","chromium","2026-05-01","passed","2026-05-01","","regression/pages/drug-owners-developers.page.spec.ts","",""
"","4750","should satisfy baseline accessibility checks on home @regression @content","chromium","2026-05-01","passed","2026-05-01","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","4382","home CTA should route users to solutions hub @regression @critical @navigation","chromium","2026-05-01","passed","2026-05-01","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","3370","should load every image on isotope-producers-radiopharmacies after scroll @regression @content @critical","chromium","2026-05-01","passed","2026-05-01","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","3162","should expose canonical and social metadata on home @regression","chromium","2026-05-01","failed","2026-05-01","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","1484","should enforce required-field validation on contact form @regression @forms @critical","chromium","2026-05-01","passed","2026-05-01","Contact form","regression/forms/contact-form.spec.ts","",""
"","4561","should load solutions page with correct title and heading @smoke @regression @critical","chromium","2026-05-01","passed","2026-05-01","","regression/pages/solutions.page.spec.ts","",""
"","4037","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3081","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-05-01","failed","2026-05-01","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","3431","should submit contact form through mocked endpoint @regression @forms @critical","chromium","2026-05-01","passed","2026-05-01","Contact form","regression/forms/contact-form.spec.ts","",""
"","8681","should navigate through header links from home @regression @navigation @critical","chromium","2026-05-01","passed","2026-05-01","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","4625","route contract should hold for /radiation-monitoring-and-dosimetry @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3346","should expose canonical and social metadata on solutions @regression","chromium","2026-05-01","failed","2026-05-01","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","7234","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","9807","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-05-01","passed","2026-05-01","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11564","should resolve known anchor links without broken targets @regression","chromium","2026-05-01","passed","2026-05-01","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","4265","route contract should hold for /about-us @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3811","should load about us page with correct title and heading @smoke @regression @critical","chromium","2026-05-01","passed","2026-05-01","","regression/pages/about-us.page.spec.ts","",""
"","4002","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-05-01","passed","2026-05-01","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","2831","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-05-01","passed","2026-05-01","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","9444","should navigate through header links from about-us @regression @navigation @critical","chromium","2026-05-01","passed","2026-05-01","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","4884","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3815","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-05-01","passed","2026-05-01","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","3360","route contract should hold for /solutions @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","3064","route contract should hold for /drug-owners-developers @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","2500","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-05-01","passed","2026-05-01","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","2932","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","9689","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-05-01","passed","2026-05-01","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","1467","should reject invalid email format before submission @regression @forms","chromium","2026-05-01","passed","2026-05-01","Contact form","regression/forms/contact-form.spec.ts","",""
"","2774","route contract should hold for / @regression @navigation","chromium","2026-05-01","passed","2026-05-01","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
