"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11449","should expose canonical and social metadata on isotope-producers-radiopharmacies @regression","chromium","2026-09-19","failed","2026-09-19","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","811","should load isotope producers radiopharmacies page with correct title and heading @smoke @regression @critical","chromium","2026-09-19","failed","2026-09-19","","regression/pages/isotope-producers-radiopharmacies.page.spec.ts","",""
"","11400","should expose canonical and social metadata on contact-us @regression","chromium","2026-09-19","failed","2026-09-19","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","263","route contract should hold for / @regression @navigation","chromium","2026-09-19","failed","2026-09-19","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11448","should navigate through header links from home @regression @navigation @critical","chromium","2026-09-19","failed","2026-09-19","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11453","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-09-19","failed","2026-09-19","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","415","route contract should hold for /management-platform @regression @navigation","chromium","2026-09-19","failed","2026-09-19","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","348","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-09-19","failed","2026-09-19","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11555","should expose canonical and social metadata on about-us @regression","chromium","2026-09-19","failed","2026-09-19","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","63899","should return to home when clicking site logo @regression @navigation","chromium","2026-09-19","broken","2026-09-19","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","10940","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-09-19","failed","2026-09-19","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","11541","should resolve known anchor links without broken targets @regression","chromium","2026-09-19","failed","2026-09-19","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","11487","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-09-19","failed","2026-09-19","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11469","should navigate through header links from drug-owners-developers @regression @navigation @critical","chromium","2026-09-19","failed","2026-09-19","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","755","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-09-19","passed","2026-09-19","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11464","solutions hub should route to isotope-producers-radiopharmacies persona page @regression @critical @navigation","chromium","2026-09-19","failed","2026-09-19","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
