"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","325","route contract should hold for /about-us @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","363","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","250","route contract should hold for / @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11396","should expose canonical and social metadata on solutions @regression","chromium","2026-08-15","failed","2026-08-15","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","334","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11373","should satisfy baseline accessibility checks on hospitals-clinical-sites @regression @content","chromium","2026-08-15","failed","2026-08-15","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11907","should navigate through footer links from hospitals-clinical-sites @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","302","route contract should hold for /precise-assays-and-calibration @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11595","should satisfy baseline accessibility checks on about-us @regression @content","chromium","2026-08-15","failed","2026-08-15","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","63616","should return to home when clicking site logo @regression @navigation","chromium","2026-08-15","broken","2026-08-15","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","10921","should not emit invalid captcha key errors when attempting consultation submission @regression @forms @critical","chromium","2026-08-15","failed","2026-08-15","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","370","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11352","should expose canonical and social metadata on about-us @regression","chromium","2026-08-15","failed","2026-08-15","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","769","should load every image on isotope-producers-radiopharmacies after scroll @regression @content @critical","chromium","2026-08-15","passed","2026-08-15","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","10871","should keep identity fields isolated while users fill contact data @regression @forms","chromium","2026-08-15","failed","2026-08-15","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","11435","solutions hub should route to drug-owners-developers persona page @regression @critical @navigation","chromium","2026-08-15","failed","2026-08-15","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","688","should load every image on about-us after scroll @regression @content @critical","chromium","2026-08-15","passed","2026-08-15","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11954","should navigate through footer links from contact-us @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","853","should load home page with correct title and heading @smoke @regression @critical","chromium","2026-08-15","failed","2026-08-15","","regression/pages/home.page.spec.ts","",""
"","11063","should submit contact form through mocked endpoint @regression @forms @critical","chromium","2026-08-15","failed","2026-08-15","Contact form","regression/forms/contact-form.spec.ts","",""
"","346","route contract should hold for /shielding-shipping-waste-management @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","688","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-08-15","passed","2026-08-15","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","339","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11379","home CTA should route users to solutions hub @regression @critical @navigation","chromium","2026-08-15","failed","2026-08-15","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","872","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-08-15","failed","2026-08-15","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","11380","should navigate through header links from home @regression @navigation @critical","chromium","2026-08-15","failed","2026-08-15","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","832","should load every image on home after scroll @regression @content @critical","chromium","2026-08-15","passed","2026-08-15","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11492","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-08-15","failed","2026-08-15","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","318","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-08-15","failed","2026-08-15","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
