"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10761","should submit contact form through mocked endpoint @regression @forms @critical","chromium","2026-09-25","failed","2026-09-25","Contact form","regression/forms/contact-form.spec.ts","",""
"","11812","should navigate through footer links from drug-owners-developers @regression @navigation","chromium","2026-09-25","failed","2026-09-25","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11286","should satisfy baseline accessibility checks on isotope-producers-radiopharmacies @regression @content","chromium","2026-09-25","failed","2026-09-25","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","11899","should navigate through footer links from contact-us @regression @navigation","chromium","2026-09-25","failed","2026-09-25","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11297","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-09-25","failed","2026-09-25","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11514","should satisfy baseline accessibility checks on contact-us @regression @content","chromium","2026-09-25","failed","2026-09-25","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","312","route contract should hold for /health-physics-radiation-protection @regression @navigation","chromium","2026-09-25","failed","2026-09-25","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","288","route contract should hold for /safe-isotope-shipping-class-7-transport @regression @navigation","chromium","2026-09-25","failed","2026-09-25","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11273","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-09-25","failed","2026-09-25","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11282","should expose canonical and social metadata on home @regression","chromium","2026-09-25","failed","2026-09-25","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","718","should load every image on contact-us after scroll @regression @content @critical","chromium","2026-09-25","passed","2026-09-25","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","11293","should resolve known anchor links without broken targets @regression","chromium","2026-09-25","failed","2026-09-25","Internal link integrity","regression/links/internal-link-integrity.spec.ts","",""
"","822","should load about us page with correct title and heading @smoke @regression @critical","chromium","2026-09-25","failed","2026-09-25","","regression/pages/about-us.page.spec.ts","",""
"","301","route contract should hold for /spectroscopy-scientific-analysis @regression @navigation","chromium","2026-09-25","failed","2026-09-25","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
