"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","374","route contract should hold for /hospitals-clinical-sites @regression @navigation","chromium","2026-09-08","failed","2026-09-08","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11535","should satisfy baseline accessibility checks on hospitals-clinical-sites @regression @content","chromium","2026-09-08","failed","2026-09-08","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","10980","should expose a stable required-field contract on the primary contact form @regression @forms @critical","chromium","2026-09-08","failed","2026-09-08","Contact form live integration","regression/forms/contact-form-live-integration.spec.ts","",""
"","365","route contract should hold for /shielding-shipping-waste-management @regression @navigation","chromium","2026-09-08","failed","2026-09-08","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","391","route contract should hold for /solutions @regression @navigation","chromium","2026-09-08","failed","2026-09-08","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","778","should load every image on hospitals-clinical-sites after scroll @regression @content @critical","chromium","2026-09-08","passed","2026-09-08","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","493","staging root is reachable","chromium","2026-09-08","passed","2026-09-08","Smoke checks @allure.label.epic:Platform @allure.label.feature:Smoke","smoke/home.smoke.spec.ts","",""
"","864","should load home page with correct title and heading @smoke @regression @critical","chromium","2026-09-08","failed","2026-09-08","","regression/pages/home.page.spec.ts","",""
"","855","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-09-08","failed","2026-09-08","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","354","route contract should hold for /transparency-data-visibility-platforms @regression @navigation","chromium","2026-09-08","failed","2026-09-08","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","379","route contract should hold for /drug-owners-developers @regression @navigation","chromium","2026-09-08","failed","2026-09-08","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
