"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","293","route contract should hold for /drug-owners-developers @regression @navigation","chromium","2026-09-20","failed","2026-09-20","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","814","should load contact us page with correct title and heading @smoke @regression @critical","chromium","2026-09-20","failed","2026-09-20","","regression/pages/contact-us.page.spec.ts","",""
"","842","should load hospitals clinical sites page with correct title and heading @smoke @regression @critical","chromium","2026-09-20","failed","2026-09-20","","regression/pages/hospitals-clinical-sites.page.spec.ts","",""
"","11297","should navigate through header links from drug-owners-developers @regression @navigation @critical","chromium","2026-09-20","failed","2026-09-20","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11312","should expose canonical and social metadata on solutions @regression","chromium","2026-09-20","failed","2026-09-20","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","784","should load every image on solutions after scroll @regression @content @critical","chromium","2026-09-20","passed","2026-09-20","Image content integrity > audited pages","regression/content/image-integrity.spec.ts","",""
"","293","route contract should hold for /connected-ecosystem @regression @navigation","chromium","2026-09-20","failed","2026-09-20","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11241","should navigate through header links from hospitals-clinical-sites @regression @navigation @critical","chromium","2026-09-20","failed","2026-09-20","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11581","should satisfy baseline accessibility checks on solutions @regression @content","chromium","2026-09-20","failed","2026-09-20","Accessibility basics > semantic contracts","regression/content/accessibility-basics.spec.ts","",""
"","2725","should resolve documented external links or mark bot-blocked statuses @regression @critical","chromium","2026-09-20","passed","2026-09-20","External link integrity","regression/links/external-link-integrity.spec.ts","",""
"","11380","should navigate through header links from contact-us @regression @navigation @critical","chromium","2026-09-20","failed","2026-09-20","Header navigation","regression/navigation/header-navigation.spec.ts","",""
"","11335","should expose canonical and social metadata on home @regression","chromium","2026-09-20","failed","2026-09-20","SEO metadata > audited pages","regression/seo-meta/metadata.spec.ts","",""
"","452","staging root is reachable","chromium","2026-09-20","passed","2026-09-20","Smoke checks @allure.label.epic:Platform @allure.label.feature:Smoke","smoke/home.smoke.spec.ts","",""
"","358","route contract should hold for /management-platform @regression @navigation","chromium","2026-09-20","failed","2026-09-20","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11246","solutions hub should route to hospitals-clinical-sites persona page @regression @critical @navigation","chromium","2026-09-20","failed","2026-09-20","Solutions critical funnel","regression/critical-paths/solutions-critical-funnel.spec.ts","",""
"","291","route contract should hold for /lab-equipment-accessories @regression @navigation","chromium","2026-09-20","failed","2026-09-20","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","304","route contract should hold for /dose-preparation-delivery @regression @navigation","chromium","2026-09-20","failed","2026-09-20","Route depth coverage","regression/critical-paths/route-depth.spec.ts","",""
"","11849","should navigate through footer links from home @regression @navigation","chromium","2026-09-20","failed","2026-09-20","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11874","should navigate through footer links from contact-us @regression @navigation","chromium","2026-09-20","failed","2026-09-20","Footer navigation","regression/navigation/footer-navigation.spec.ts","",""
"","11303","should navigate through header links from solutions @regression @navigation @critical","chromium","2026-09-20","failed","2026-09-20","Header navigation","regression/navigation/header-navigation.spec.ts","",""
